	mean	total	bio	tech	p.value	FDR
Gas6	1.00662292751549	1.29886979311298	0.663887066999433	0.634982726113548	1.00684901863928e-159	5.68529435218881e-159
Naa38	1.37160378633232	1.33185091439123	0.663774804140965	0.668076110250261	2.2538678002787e-161	1.28567405166436e-160
Adipor2	0.707896742330372	1.18530665853772	0.663603522086144	0.52170313645158	0	0
Neo1	1.00499704939685	1.30903651133753	0.663221337620783	0.645815173716748	2.65088107287176e-175	1.64190590678163e-174
Pdap1	2.68717450851442	1.15654799817281	0.662320908496698	0.494227089676113	4.19615442972003e-260	3.772982923672e-259
Srpk2	1.89087491298317	1.29396665336428	0.662223249679101	0.631743403685178	1.40929481592669e-163	8.15745662683152e-163
Ogfrl1	1.2121977429161	1.34739299948122	0.661478239555257	0.68591475992596	8.59366402419106e-195	5.81126674930957e-194
Tmbim6	1.85053535490285	1.32481085399572	0.660273871918908	0.664536982076813	1.12428927983758e-127	5.12842186546722e-127
Pbxip1	0.40110943363917	0.975897630044731	0.660191361484821	0.31570626855991	0	0
Arl6ip1	3.68750707089656	0.967539350911308	0.659399579090862	0.308139771820446	0	0
Dip2a	0.759659131937571	1.21050250825691	0.659340270049463	0.55116223820745	3.50280697909802e-292	3.55643847351484e-291
Sf3b2	1.69476771282309	1.31728263211463	0.65884011516399	0.658442516950637	1.3340644977459e-125	6.00782017023938e-125
Cdc42	3.53275663490796	0.984954074102543	0.658673365859637	0.326280708242906	0	0
Ccl7	0.165631407180989	0.831141430011085	0.657853836910986	0.173287593100099	0	0
Ctsa	1.47820520814302	1.35226325425153	0.656582346571755	0.695680907679778	6.9361084305746e-191	4.59950690302478e-190
Rorb	0.385900920095002	0.988136529179099	0.656380392315211	0.331756136863888	0	0
Bin1	1.51356385632125	1.32342901762234	0.656053620103976	0.667375397518367	1.45819271922306e-123	6.45988507346834e-123
Itm2b	4.7193757419475	0.832033176344972	0.655995523745189	0.176037652599783	0	0
Psma3	2.25887429035408	1.23175345019711	0.655788726214514	0.575964723982601	2.47456656788427e-184	1.59508817042844e-183
Sorcs3	1.08764379523845	1.29614937388474	0.655424001487808	0.640725372396928	1.70633253078678e-139	8.43624797374077e-139
Psenen	1.42762407302244	1.34401732651549	0.654879802468742	0.689137524046753	5.21258256539348e-197	3.56349877698614e-196
Sdcbp	2.02290613840966	1.27881751210757	0.654539287095602	0.624278225011965	1.22599260504576e-164	7.17077262377921e-164
Timm17a	1.60022650017664	1.34588951938496	0.653880093117684	0.692009426267272	6.3402671562523e-203	4.46385099720218e-202
Hnrnpc	2.34988205180624	1.21151434227135	0.653529876835242	0.557984465436108	1.0426643971778e-229	8.26806371753097e-229
Cdk17	1.48384531035536	1.33252985899711	0.653139070342809	0.679390788654306	8.807463512057e-153	4.76528239994517e-152
Hcfc1r1	1.77951530322264	1.29998163119263	0.652596477005468	0.647385154187162	8.40777004368106e-93	2.84006495267291e-92
Dhrs7	0.954053373237974	1.28383909788845	0.652516458603069	0.631322639285382	7.60251940690098e-156	4.18809610110173e-155
Psmb6	2.36633297396534	1.2070340797306	0.651887897019704	0.555146182710894	2.42675480678961e-200	1.68396785480953e-199
Eif3a	2.04483250840406	1.27459516592347	0.651661227199276	0.62293393872419	2.41471412713264e-160	1.36932746600093e-159
Rpl12	1.84803977212648	1.28885986465028	0.651217316480856	0.637642548169419	4.51376320969501e-146	2.33273393350531e-145
Psmd7	2.31121024683056	1.2167262271322	0.650746153656176	0.565980073476026	1.10121963217192e-191	7.32535441839753e-191
Gas5	1.43442406921083	1.34995002268019	0.64992180157871	0.700028221101484	1.02304311927769e-148	5.3815009893586e-148
Tril	0.37187587435714	0.9565478054004	0.649912199567784	0.306635605832616	0	0
Tspan31	1.22690595797719	1.32930440199657	0.649836275585817	0.679468126410755	3.89332560889967e-108	1.52428725868729e-107
Limch1	1.2648110108317	1.33518006515933	0.649818007304058	0.685362057855268	1.27222206181703e-138	6.24920188698089e-138
S1pr5	0.463561344048701	1.00721019112996	0.649300234076747	0.357909957053213	0	0
Vcp	2.74530030517833	1.1270844422761	0.648945708794914	0.47813873348119	7.23137163769253e-295	7.42019855666516e-294
Cox7a2l	2.04969924379238	1.27855416602112	0.648733236457576	0.629820929563549	1.49396372764576e-225	1.15700402557091e-224
Psip1	1.66945888898447	1.27176209631574	0.647259240925024	0.624502855390716	1.70001963741055e-145	8.75592638491549e-145
Elavl2	0.744420790641193	1.19048298090133	0.647175930137918	0.543307050763412	5.94317245562525e-262	5.38488981675353e-261
Uqcrfs1	1.82380279223161	1.27040623728	0.646890249166891	0.623515988113113	4.60401404714719e-169	2.76605826954879e-168
Igfbp5	0.359605886614449	0.947443989751392	0.646715468155998	0.300728521595394	0	0
Idh3g	1.75107534844698	1.30584124752248	0.646665637897437	0.659175609625043	1.88593574901799e-187	1.229857301603e-186
Bbip1	1.84128157603845	1.29188550568983	0.645943341498008	0.645942164191823	7.29021148741623e-200	5.05219751022117e-199
Arrdc3	0.772982223540147	1.20337324880241	0.645736204623162	0.557637044179243	2.19723641355551e-201	1.53473853507729e-200
Eif3i	1.61223091979354	1.31695207141823	0.645699236809782	0.671252834608445	5.16866586013219e-141	2.58677098000012e-140
Taok1	2.05506086365122	1.26968805699364	0.64569500665976	0.623993050333885	4.48460215930424e-227	3.50122361370258e-226
Ubqln2	1.52102616381496	1.32764967983212	0.645219619238868	0.68243006059325	1.17095929711074e-128	5.38063150383066e-128
0610007P14Rik	1.20063354352288	1.3142490239834	0.643613920587729	0.670635103395671	1.26144562963973e-195	8.56846231144531e-195
Ube2b	2.07509619761446	1.24350148423051	0.6435255781675	0.599975906063009	8.35406692643245e-197	5.70010611507706e-196
Pbx1	1.28343457190764	1.31958855875234	0.643294703665012	0.676293855087329	6.25246793942617e-173	3.82576037124058e-172
Map2	1.61042914997655	1.30989313733012	0.642684141062109	0.667208996268006	1.01999420876823e-127	4.65869072536848e-127
Mapk8ip1	1.10870402636121	1.3136485064366	0.642440012882373	0.671208493554229	5.15403404186848e-153	2.79286522902066e-152
Tyro3	1.28584240428337	1.32146484768689	0.642340302319931	0.679124545366957	1.53069124679018e-106	5.90568513761595e-106
Uqcrb	1.8608043010033	1.28779941345581	0.641853518810437	0.645945894645369	3.72020105606949e-168	2.22123428277419e-167
Ctla2a	0.236575063461131	0.876650823746607	0.641644550911739	0.235006272834868	0	0
Sez6	1.27202783159709	1.29474750076935	0.64162025855982	0.653127242209533	6.32744646845096e-161	3.60355378584351e-160
Rpl35a	1.74217542469501	1.32129425439543	0.641551482867159	0.679742771528271	6.64023422423278e-132	3.11600553379521e-131
Lingo1	1.09852681139796	1.29952004900345	0.64153528418904	0.657984764814412	5.94005909648329e-173	3.6367009240443e-172
Snw1	1.56229479408315	1.3160418927093	0.641259576205133	0.674782316504164	2.63091092773066e-107	1.02211515720331e-106
Tmod3	0.890605647587778	1.23666720161378	0.640562167481735	0.596105034132045	2.04318347743383e-140	1.01823281801658e-139
Stx12	1.71040895970677	1.30586902780827	0.640554001226466	0.665315026581803	1.45703019967593e-159	8.22292043540511e-159
Pcna	1.23614875851445	1.31394129846206	0.640466927615103	0.673474370846958	8.32195152643689e-154	4.53264402954288e-153
Dennd5a	1.21580699782751	1.32529723260401	0.64045466128717	0.684842571316835	9.83214650725939e-163	5.65721661833092e-162
Hmgn2	1.19907486542229	1.31117845124765	0.640023449009301	0.671155002238354	1.44551994136015e-162	8.3127190123746e-162
Igfbp7	0.327988146350833	0.936870620708955	0.639042113088871	0.297828507620084	0	0
Rpl24	2.80340026033757	1.10605532130321	0.638719750836843	0.467335570466367	1.63041663127611e-322	1.79839895086214e-321
Atp6v1h	1.99422757227779	1.25789519490272	0.637834497566629	0.620060697336088	3.95403401943599e-113	1.60675223846097e-112
Rps10	1.53440049147543	1.31098737879091	0.637073337528172	0.673914041262741	5.08642327924117e-120	2.19377849564019e-119
Arhgef25	1.22766868180101	1.30657998222452	0.637048834984832	0.669531147239686	1.847661453874e-156	1.02155747918724e-155
Map1lc3b	2.61363060479542	1.14192492733741	0.63639284527513	0.505532082062275	1.27134098224541e-210	9.24532407239465e-210
Rpl37	1.70259507035323	1.31884532823438	0.636386529797243	0.682458798437137	1.99726468693167e-132	9.40149881470496e-132
Atp5d	2.2191451239547	1.20984074377395	0.636374312618202	0.573466431155753	2.51717913693089e-137	1.22454244121214e-136
Rbm5	1.74239823249534	1.30218876671106	0.635048015046834	0.667140751664225	3.26578492844214e-181	2.0736073064495e-180
Psmc6	1.73018209604922	1.29927028560616	0.634979510866311	0.664290774739849	9.86225986407473e-104	3.70533205233119e-103
Clcn4-2	2.20306552738477	1.22652581519535	0.634780674213188	0.591745140982159	3.62667889948477e-218	2.72707747154737e-217
Dock9	1.37706495295407	1.32547322606669	0.634743553670825	0.690729672395867	2.06772742474235e-195	1.40182670776462e-194
Kit	0.801335596569433	1.18883376496566	0.634106970351137	0.554726794614527	9.57706283131038e-239	7.82840035748868e-238
Psma1	1.67698243730864	1.29811621389876	0.633806534936269	0.664309678962494	1.13933183055806e-172	6.95930381244736e-172
Slc3a2	1.30020997247135	1.30919248151906	0.633522824018563	0.675669657500499	1.30102754756874e-185	8.42729076905023e-185
Akap11	1.67907417409668	1.29991200354474	0.63287848702998	0.66703351651476	2.6639883372499e-199	1.84136262268543e-198
Zfp365	1.51370487189297	1.32630738677868	0.631887578633834	0.694419808144844	4.21593672232393e-225	3.25553774554999e-224
Rbm3	1.70723584898615	1.30682055974629	0.631833651116208	0.674986908630084	2.02971965558473e-193	1.36299528770595e-192
Strn3	1.29021069573399	1.32224151020888	0.631694231933361	0.690547278275519	2.28400120689501e-131	1.06848557341958e-130
Sfr1	1.94250598486758	1.26967035278302	0.631401959905815	0.638268392877205	1.79645310616379e-117	7.60285897742232e-117
Crtac1	0.983349974810375	1.21665044623132	0.631144144365025	0.585506301866298	1.65414198750665e-145	8.52377197059037e-145
N6amt2	1.60984319048721	1.25109544861697	0.63108864933126	0.620006799285712	4.33704752157918e-141	2.17261917865699e-140
Man1a2	1.25132474881586	1.31409148395725	0.631015575041669	0.683075908915579	4.07423378605352e-137	1.97838079954361e-136
Rangap1	1.72578520456238	1.27102615591913	0.630948188589119	0.640077967330007	3.74232478546191e-164	2.17686765206968e-163
Ddit3	0.837565805688875	1.2093423961204	0.630771829787009	0.578570566333393	4.2220800344582e-167	2.50818976291162e-166
Lypd1	0.771947061291297	1.16441568767129	0.630226874269891	0.534188813401397	1.52912898026319e-200	1.06317552297461e-199
Pja1	1.77853289694189	1.28401059649623	0.629824892892408	0.654185703603821	1.04872353558389e-157	5.85629300660265e-157
Cldn5	0.273001886388311	0.891663399469124	0.629203377436382	0.262460022032742	0	0
Naca	2.17542543387034	1.22671862185227	0.628959516798359	0.597759105053913	2.2012520057329e-136	1.06499242046631e-135
Hk1	2.01792156254986	1.22547366245262	0.62875618285342	0.596717479599204	2.66360125151067e-169	1.6011789959506e-168
Lphn1	1.76989251041128	1.2712154905358	0.628735215520525	0.642480275015277	1.10837518786534e-161	6.33954757048583e-161
Rpl3	1.59325592815125	1.3184935262982	0.628712678872333	0.68978084742587	3.31837030037347e-139	1.63757715753314e-138
Gaa	1.48920042391596	1.2926742489944	0.628528515259746	0.66414573373465	1.95888706970065e-132	9.22494088305541e-132
Sptssa	0.848880758991253	1.2221281209473	0.628502361991008	0.593625758956294	2.0766368092463e-259	1.85776699376925e-258
Itfg1	1.55935715574204	1.32235411966976	0.628385452044351	0.693968667625408	5.23340588508618e-179	3.28948083179884e-178
Lgals1	0.334476965851758	0.91010748324982	0.628155098910419	0.281952384339401	0	0
Cnih1	1.40648428601005	1.32416058072495	0.627709872200228	0.696450708524719	1.30619681428697e-155	7.18442104695944e-155
Leprot	0.815953489372144	1.20374990779986	0.626804415365893	0.576945492433964	1.58784712246361e-156	8.78365900382634e-156
Sf3b1	2.58141816691409	1.1394884557917	0.626741268516593	0.512747187275109	1.14400492049518e-221	8.70099799745797e-221
Enpp6	0.406062338022662	0.959343104709547	0.626685727904142	0.332657376805405	0	0
Chchd3	1.12530588679931	1.2972103088624	0.626592711011175	0.670617597851229	1.96680257861185e-143	9.99414528691174e-143
Nap1l4	1.3032596046263	1.31957136554268	0.626396381381351	0.693174984161328	2.56418882294141e-185	1.65890508606148e-184
Slc38a3	0.346675751381416	0.940281591535249	0.626337611949396	0.313943979585853	0	0
Stxbp5l	1.2297989539327	1.28586273071739	0.625645313409393	0.660217417308001	2.53323627274512e-127	1.15255732649338e-126
Id4	0.3568901006668	0.916722652702999	0.62554214449237	0.291180508210629	0	0
Scd1	0.438912534823212	0.976825976360606	0.625497702284224	0.351328274076383	0	0
Brd2	1.35777284578683	1.31176867083074	0.625432677889412	0.686335992941332	6.51195473967738e-167	3.8577241645995e-166
Usp54	0.488020877352231	1.00684244377138	0.62452600204192	0.382316441729465	0	0
Pip4k2a	0.947170619185881	1.24474528172354	0.623968429682548	0.620776852040991	7.68566180364628e-215	5.71042519164475e-214
Fcgrt	0.372132842553049	0.941915979465979	0.623453416331152	0.318462563134827	0	0
Cacybp	1.5808826842131	1.27851170096479	0.622691658657255	0.655820042307533	7.84522754758729e-122	3.42966066254228e-121
Tpt1	3.08883729810757	1.02883336867199	0.621493075969681	0.407340292702309	2.19616530538019e-282	2.15155252909361e-281
Rbfox2	1.20243629967042	1.29632782213205	0.621326312930588	0.675001509201457	1.54761775033835e-105	5.9108078945608e-105
Tmem256	1.84744821711235	1.27417136433946	0.620324767355217	0.653846596984246	3.04172086367083e-121	1.32373496158932e-120
Pam	1.16464035806779	1.28999523618308	0.619657745185117	0.670337490997963	8.80807584986567e-171	5.34021055811856e-170
Rheb	1.74135043152494	1.26444543004458	0.619259815566568	0.645185614478014	3.40159642257514e-181	2.15854892604798e-180
Prr5l	0.430525917072807	0.986144946387135	0.618728943566083	0.367416002821052	0	0
Ctsb	1.91714501965135	1.27840028196633	0.618482885324741	0.659917396641585	9.43584995389219e-209	6.81050122522423e-208
Map7d2	1.42333356903211	1.28015905868753	0.61802866277962	0.662130395907908	2.51014548776409e-87	7.98580018745938e-87
Crim1	1.06402722452079	1.27001724968926	0.617931916393564	0.652085333295694	2.85821948297955e-136	1.38221097148647e-135
Ctnnb1	1.81742177457194	1.28151794271	0.617640523412772	0.663877419297223	1.72900699200476e-149	9.14950832178079e-149
Cox14	1.73931619006093	1.27826171446768	0.61757564631338	0.660686068154298	2.38858899884624e-98	8.56469390934729e-98
Nr3c1	1.32039471124767	1.30761200402616	0.61620482271011	0.691407181316052	4.31382063233029e-151	2.3115978236881e-150
Slc6a6	1.50273710658408	1.31637997787662	0.616053735807174	0.700326242069449	1.48932722286503e-200	1.03618110390806e-199
Selm	1.65304884727806	1.2574146825909	0.615538125446954	0.641876557143946	2.64171138499027e-86	8.29983944173728e-86
Hmox2	1.49639714436198	1.30473563727435	0.615496249097714	0.68923938817664	3.21692474710344e-146	1.66495471057403e-145
Eid1	1.73847959844982	1.26742421321476	0.615472056516369	0.651952156698394	1.40740959750203e-122	6.18583920028852e-122
Sox2ot	0.507069780768526	1.00108978600713	0.615264030669421	0.385825755337708	3.96290013390792e-306	4.14658485411864e-305
Ccp110	0.670297073268412	1.11841949009517	0.615090455033641	0.503329035061531	1.58372451044366e-204	1.12171675939968e-203
Itgb1	0.885706130715561	1.22428384968294	0.61480755489144	0.609476294791498	7.23304896227285e-199	4.98976914757575e-198
Gprasp2	1.29141100778353	1.24804087511407	0.614712253338496	0.633328621775578	2.56751178953473e-89	8.36135668722022e-89
Usp22	1.44977661297596	1.29979221767061	0.614132006706948	0.685660210963658	5.80078244536886e-147	3.01993629761353e-146
1110008P14Rik	1.14867770614728	1.25808827198658	0.613770696255533	0.644317575731048	2.36542753817953e-155	1.29835417382746e-154
Papss1	1.24723618384823	1.2934386522314	0.613456946947123	0.67998170528428	1.30349572412461e-147	6.80949760362485e-147
Uqcc2	1.66703704912318	1.25859847623198	0.61291352273016	0.645684953501821	1.49686516213507e-119	6.43767303212529e-119
Rpl37a	1.78206585101456	1.28570967466226	0.612702416571913	0.673007258090344	1.78902729749482e-202	1.2570582534053e-201
Pomp	2.21646322094021	1.2002570286966	0.612511291390581	0.587745737306014	1.42938760816977e-174	8.81732704807051e-174
Marcksl1	1.04885129384807	1.27098548080763	0.6125059245385	0.658479556269133	9.3788486656407e-117	3.95036063288796e-116
Ube2v2	1.43949966755161	1.29658662698501	0.612332459067039	0.684254167917975	8.36794355862941e-114	3.42266311322506e-113
Rabac1	1.85529201958618	1.23578698267654	0.612248165221797	0.623538817454743	1.83156113103005e-130	8.51944918905254e-130
Adh5	1.19210095370773	1.29517874714526	0.612067089099781	0.683111658045482	1.11845825359917e-141	5.61876991983294e-141
Gabra4	1.13804910288695	1.28258888680447	0.611438596046957	0.671150290757511	1.68667353703883e-157	9.38416687361407e-157
Rpl19	2.28281035311907	1.19139823134306	0.611308185305734	0.580090046037324	2.4102504611344e-149	1.27290977564141e-148
Shroom2	0.913290135503225	1.2242718468693	0.611088019658388	0.613183827210917	2.49453116948116e-144	1.27551690159976e-143
Ano4	0.63245145004874	1.06719284875102	0.610724637304775	0.456468211446245	8.4135019602587e-244	7.04556083649131e-243
Rasgef1a	1.32289750456426	1.28088707015742	0.610479342509874	0.670407727647542	8.98790975363552e-121	3.89868039599644e-120
Ddx1	1.86295768646694	1.25164954630044	0.609994856815983	0.641654689484457	4.05530897960663e-160	2.2947641745934e-159
Glud1	0.940237143297373	1.23077912275242	0.609522429466253	0.621256693286172	6.59942903617654e-147	3.43235010165848e-146
Pfn1	1.58981170563992	1.26701026279563	0.609140255833554	0.657870006962075	1.3760036287442e-117	5.83509132732854e-117
Sc5d	0.807886948186294	1.18149400684387	0.608522609875878	0.57297139696799	1.42685128294797e-242	1.18550447236319e-241
Ugp2	0.988349827967493	1.23904977248211	0.608297734705856	0.630752037776254	3.04340480086936e-201	2.12158508128935e-200
Srd5a1	0.500849847838072	0.998325942377785	0.607979751474476	0.390346190903309	0	0
Baz2b	1.04349609821994	1.24591623140596	0.607887692487901	0.638028538918057	4.70711148436547e-184	3.03232864900532e-183
Dhrs1	1.32959388990941	1.27322059154341	0.607633170541762	0.665587421001646	6.31533266351168e-154	3.44679421604212e-153
6820431F20Rik	1.22530650715143	1.29534400422867	0.607430079916255	0.687913924312415	3.9146968349165e-136	1.88966940029409e-135
Abcf1	1.87597248677028	1.24093660299513	0.607338047262962	0.633598555732171	4.39961726452248e-125	1.96795696359964e-124
Rgs2	1.13805349247225	1.25526508699342	0.606849665038286	0.64841542195513	6.97512408609212e-208	5.01396114860687e-207
Efhd1	0.455452243316432	0.978772123384732	0.606224654453363	0.372547468931368	0	0
Hs3st1	0.684040883229097	1.11118706240336	0.605992125295711	0.505194937107649	4.03276495616813e-223	3.08936001335335e-222
Ptprb	0.304755929258421	0.888407787812885	0.605853005625818	0.282554782187067	0	0
Rap1gds1	1.50195821956096	1.28327303800581	0.605677673732367	0.677595364273438	6.95328090216325e-150	3.69796041964672e-149
Tcp1	2.07100939388934	1.21329944300816	0.605292926382058	0.608006516626105	2.86205266339639e-116	1.19883058660228e-115
Actb	5.37549568660504	0.72259956455489	0.605216641773	0.117382922781889	0	0
Itpr2	0.365585663454076	0.902047820231045	0.604735643334603	0.297312176896441	0	0
Rps11	1.89436615302695	1.25992274256752	0.604664720544946	0.655258022022575	4.20633696405095e-164	2.44276054672034e-163
Arhgef9	1.26419907808932	1.27387630891156	0.604574621441051	0.669301687470505	8.83242547949124e-125	3.9391355333082e-124
Sox10	0.419397218627248	0.935507786655181	0.604523871912669	0.330983914742512	0	0
Srek1	1.21762108834072	1.2809837383607	0.604375853883181	0.676607884477522	1.47842776798024e-125	6.65229797212483e-125
Cald1	0.46938046864811	0.962887685760553	0.604226861111439	0.358660824649114	0	0
Mrpl41	1.51023866328694	1.28680143380353	0.604006345622097	0.68279508818143	4.05548134399401e-149	2.13966469715447e-148
Pdcd6	1.47177204800229	1.28615679893293	0.603179734697117	0.682977064235809	2.39265204527134e-112	9.65615755052449e-112
Rgs5	0.248301059864156	0.852833977697141	0.603013817950498	0.249820159746643	0	0
Cd59a	0.52615196597051	1.01174641442178	0.602758669000113	0.408987745421669	0	0
Ndufv1	2.08316954442543	1.21260915441988	0.602303080590672	0.610306073829204	5.67746395262545e-160	3.20926438664656e-159
Taf13	1.11442932733933	1.26965751578155	0.602209282733114	0.667448233048438	7.76959173326247e-166	4.57974268277304e-165
Rock1	1.07356939677634	1.2641939600323	0.601980141902195	0.662213818130102	5.52520167139991e-167	3.27682446805775e-166
Ctss	0.209244830891049	0.805483609346532	0.601817370731604	0.203666238614928	0	0
Slain1	0.732524530170353	1.13923370728122	0.601690101618418	0.537543605662797	1.58219686377934e-197	1.08654425402581e-196
Ctnnd2	1.53215807774467	1.25044800090793	0.601381804157124	0.649066196750803	3.39704551894226e-91	1.13057255194408e-90
Srrm1	2.18994477229164	1.1945861011694	0.600516080320407	0.594070020848994	3.2365477070656e-183	2.07867864237082e-182
Ctnna1	0.696378765478444	1.11566582687335	0.600195323531521	0.515470503341831	2.62020441519827e-178	1.64110796016845e-177
Serf2	2.34202313410518	1.16938971771413	0.599982508762565	0.569407208951565	7.38427436224071e-163	4.25337410333192e-162
Suclg1	1.62115247917436	1.2696454076661	0.599431363201785	0.670214044464314	3.28461079252157e-88	1.0550929612066e-87
Pak1	1.67704627283836	1.27257513897448	0.599104382217748	0.673470756756735	3.77151151779677e-145	1.94062741046672e-144
Mpped1	1.14059233265876	1.24817711567426	0.598795672410919	0.649381443263342	7.32799994074575e-127	3.32691824438649e-126
Myrf	0.398794102969256	0.916237320270806	0.59813175002825	0.318105570242555	0	0
Dnaja2	1.88841713343687	1.22954609940312	0.59793903356929	0.631607065833831	6.58793877205544e-137	3.19314894342203e-136
Grina	1.66870737493627	1.26623653087826	0.597870511770474	0.668366019107791	4.96618083089234e-120	2.14278888230044e-119
Nkx6-2	0.425292982431597	0.930784546356211	0.597740315883619	0.333044230472591	0	0
Hspa1b	0.526051261249308	1.00061625222318	0.597659624533478	0.402956627689704	0	0
Hars	1.54254645171354	1.25755823012737	0.597611564493024	0.659946665634348	1.91648246370774e-103	7.18765604098238e-103
Ppp1r12a	1.54864982365354	1.27289403725868	0.597502377633571	0.675391659625108	2.30112747863206e-121	1.00225626224491e-120
Tenm3	1.12893041143305	1.2297596796549	0.596998640602719	0.632761039052184	7.69469766589549e-145	3.94399720942759e-144
Rarres2	0.230650940635683	0.825670925864788	0.596213437818069	0.229457488046719	1.67982319586024e-322	1.85274617190467e-321
Nfe2l1	1.65819997699775	1.27931183887256	0.595450244075611	0.683861594796952	3.44876092519334e-165	2.02385804293702e-164
Tm7sf3	0.702988904074645	1.11652015328744	0.594913972295926	0.521606180991518	1.95005348204225e-199	1.34876580472414e-198
Epha7	0.961545134686223	1.21542220840699	0.594603389990453	0.620818818416537	1.67274509835877e-169	1.00668323843372e-168
Nkiras1	1.60712295168912	1.25152360470723	0.594477564894698	0.657046039812537	1.86585547430434e-102	6.94865797906951e-102
Ankrd46	1.59683842561387	1.26396869077117	0.593775463053755	0.67019322771742	2.58361759798537e-108	1.01226671767448e-107
Ndufs1	1.61431437519752	1.25637452335596	0.593762974148623	0.66261154920734	1.80710544750156e-116	7.58441012578782e-116
Dmxl2	1.37614334877292	1.27361801706032	0.593759490088576	0.679858526971743	1.06159767500687e-148	5.58154178980319e-148
Mrps36	1.32811795424119	1.27532271129125	0.592673700818162	0.682649010473084	6.75640620728395e-126	3.04914801613283e-125
Arhgap12	0.92211426198956	1.19995822173212	0.592528937278717	0.607429284453407	1.70724932396026e-193	1.14717639817722e-192
Swi5	1.82918658910561	1.21243534136285	0.591257359179011	0.621177982183843	1.4036016887416e-154	7.68828803177509e-154
Trim9	1.38768844666951	1.2764865021626	0.591231573544741	0.68525492861786	5.80694163491048e-194	3.91682458654801e-193
Dync1i2	3.3370413801182	0.952587860777792	0.591050012429286	0.361537848348506	2.53409668491395e-261	2.2862896111341e-260
Gm21949	1.6512583378994	1.24130566876659	0.590999852368915	0.650305816397674	8.38711473967769e-128	3.83400635019304e-127
Cetn2	1.40085618790947	1.25009939430416	0.590974551180689	0.659124843123475	1.14174500072768e-97	4.05962280754716e-97
Rpl9	1.45421053118062	1.2884609635592	0.590616948188879	0.697844015370324	8.70561415494163e-201	6.06477781903681e-200
Rpl15	1.63317987255001	1.277442141442	0.590578780776439	0.686863360665564	4.71853460847207e-123	2.08338128156008e-122
Rgcc	0.393829233027597	0.903413163415285	0.590486458692796	0.312926704722489	0	0
Thoc2	1.5755347931008	1.26815530652	0.589567105490136	0.678588201029869	9.77281559804592e-139	4.80266667416708e-138
Tm2d2	1.58893227830501	1.26338532337685	0.589514742651282	0.673870580725567	1.6715179353005e-89	5.45854271884835e-89
Tbca	2.0714985775377	1.1921695695208	0.589255841963776	0.602913727557029	2.42768927371771e-126	1.09700950571316e-125
Mvd	0.522332601865866	0.983137816053474	0.589234340852265	0.393903475201208	1.76836502887268e-277	1.70722046918464e-276
9830001H06Rik	0.517108816726408	0.977545527176825	0.588332521694562	0.389213005482264	4.89272004690081e-280	4.76254676124932e-279
Ergic3	1.59445743712937	1.24941558536479	0.588044027971897	0.661371557392893	1.74009875543277e-69	4.48226457760178e-69
Acsl6	0.60339603124475	1.03601695907821	0.587811811258379	0.44820514781983	1.97926516442558e-254	1.72131175365208e-253
Pf4	0.159787730235312	0.758904606554857	0.587723941204753	0.171180665350104	0	0
Pnmal2	1.527159670342	1.24930016402694	0.587321323975117	0.661978840051822	2.23063520642833e-126	1.00839537879014e-125
Arpc5	1.80182055359858	1.21835850817471	0.587176722079264	0.631181786095448	3.79309473791116e-156	2.09172220214332e-155
Naaa	0.363019873924422	0.882412947302096	0.586882468599449	0.295530478702648	8.44750263646394e-272	7.95985816810679e-271
Lcat	0.301049700936152	0.851993058997747	0.586810264389867	0.26518279460788	0	0
Slc29a3	0.44646602386579	0.931975182627374	0.586352562033726	0.345622620593647	0	0
Mia	0.202056492339845	0.801533962066731	0.58595002526494	0.215583936801791	6.16062299040848e-202	4.32017250021375e-201
Smim15	1.36920393162344	1.25849282221223	0.585703021627484	0.672789800584741	8.80388206556417e-106	3.37339070840144e-105
Slc16a1	0.746804869366232	1.13019244487194	0.585380274866307	0.544812170005628	6.4803190446863e-248	5.4960979267883e-247
Crmp1	1.28936743667579	1.24269415232637	0.585059760282865	0.657634392043509	4.10567307979166e-97	1.44769662268493e-96
Abcd3	1.14478367758428	1.248302040433	0.584435904759408	0.663866135673596	2.68351570325625e-167	1.59596982127516e-166
Sorbs1	0.951375901157667	1.21160603203132	0.583765822421712	0.627840209609612	3.98237548261055e-150	2.12433403069371e-149
Polr2g	1.70714567509145	1.25048674892425	0.583531114846482	0.666955634077766	1.15315648822191e-151	6.20121152561298e-151
Hivep2	1.42746260836018	1.26207404453709	0.583471921020361	0.678602123516734	3.97367300761042e-131	1.85648043200117e-130
Tomm20	1.56475998240245	1.25515861640337	0.582308050703464	0.672850565699909	5.59178196153021e-145	2.87028575770854e-144
Kif5a	1.3802552360376	1.24550429976593	0.582064999638776	0.663439300127151	6.5742493892963e-110	2.60660635352891e-109
Nisch	1.92343175085102	1.21019538795296	0.58020600667179	0.629989381281167	2.52968181990571e-140	1.25949901967149e-139
Sept3	1.29063802508665	1.25748643011812	0.580201134101538	0.677285296016586	2.27761343651671e-90	7.50480700665911e-90
Ppp2r2b	1.38650486377133	1.2540724797368	0.579758130973246	0.674314348763555	3.11021931320585e-140	1.54781552125301e-139
Entpd5	0.547628306344169	0.984044169510904	0.579715568117123	0.404328601393781	4.47693533078362e-289	4.49813294125135e-288
Gpx1	1.22742377497063	1.263842196348	0.578418355336583	0.685423841011415	6.59987519103066e-161	3.75668861463709e-160
